ten00006_linear
DATAFLOW;LAST UPDATE;freq;unit;wat_proc;wat_src;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2018;16041.81;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2019;15297.39;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2020;13867.27;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2010;106.91;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2011;83.48;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2012;96.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2013;76.82;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2014;73.94;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2015;94.83;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2016;108.08;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2017;166.27;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2018;165.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2019;171.86;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2020;164.18;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HR;2021;167.28;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HU;2010;3961.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HU;2011;3767.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;HU;2012;3576.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;IE;2018;359.08;b
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;IE;2019;359.08;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;IE;2020;359.08;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;IE;2021;359.08;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2010;394.53;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2011;267.56;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2012;351.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2013;159.54;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2014;120.63;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2015;143.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2016;71.97;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2017;22.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2018;15.42;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2019;12.54;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2020;131.22;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LT;2021;87.53;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2010;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2013;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2014;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2015;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2016;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2017;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2018;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2019;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2020;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LU;2021;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2010;2.31;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2011;2.12;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2012;2.08;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2013;3.26;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2014;2.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2015;3.05;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2016;2.41;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2017;1.36;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2018;2.33;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2019;2.81;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2020;1.99;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;LV;2021;2.41;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2010;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2011;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2012;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2013;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2014;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2015;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2016;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2017;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2018;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2019;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2020;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;MT;2021;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2010;6142.29;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2011;5354.96;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2012;5962.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2013;5939.01;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2014;5092.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2015;4342.27;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2016;3584.98;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2017;3582.53;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2018;3366.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2019;3766.70;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;NL;2020;3520.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2010;6547.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2011;6876.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2012;6574.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2013;6461.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2014;6596.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2015;6379.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2016;6386.74;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2017;5968.05;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2018;5729.76;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2019;5263.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2020;4893.78;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;PL;2021;5208.32;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2010;901.00;d
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2011;1192.00;d
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2012;1121.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2013;986.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2014;802.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2015;737.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2016;685.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2017;752.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2018;677.00;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2019;602.00;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2020;527.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RO;2021;562.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2010;2986.43;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2011;3327.48;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2012;2929.80;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2013;3263.69;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2014;2533.77;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2015;3148.12;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2016;3244.17;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2017;3834.07;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2018;4029.81;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2019;4080.28;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2020;3825.69;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;RS;2021;3574.53;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2010;135.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2011;124.60;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2012;114.20;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2013;103.80;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2014;93.40;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2015;83.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2016;82.60;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2017;82.20;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2018;81.80;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2019;81.40;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SE;2020;81.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2010;706.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2011;632.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2012;576.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2013;681.80;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2014;769.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2015;685.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2016;678.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2017;713.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2018;742.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2019;727.08;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2020;792.01;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SI;2021;717.09;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2013;113.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2014;56.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2015;53.80;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2016;51.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2017;54.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2018;57.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2019;54.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2020;51.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;SK;2021;50.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;TR;2010;62.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;TR;2012;61.98;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;TR;2014;68.69;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;TR;2016;64.13;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;TR;2018;67.82;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;TR;2020;46.98;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;UK;2010;188.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;UK;2011;165.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;UK;2012;154.47;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;UK;2013;143.03;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;UK;2014;131.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2010;13.79;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2011;12.76;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2012;12.94;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2013;13.66;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2014;12.09;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2015;14.80;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2016;15.32;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2017;12.25;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2018;14.16;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;XK;2019;15.25;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;AL;2017;2.77;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;AL;2018;2.44;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;AL;2019;2.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;AL;2020;2.03;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;AL;2021;0.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2010;48.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2011;66.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2012;50.13;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2013;59.69;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2014;51.36;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2015;45.63;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2016;44.74;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2017;48.73;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2018;46.41;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2019;50.80;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2020;51.61;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BA;2021;41.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2010;1099.00;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2011;1078.09;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2012;1059.48;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2013;966.83;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2014;985.38;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2015;901.09;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2016;906.67;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2017;982.97;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2018;965.76;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BE;2019;924.17;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2010;81.41;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2011;63.65;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2012;54.09;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2013;50.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2014;46.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2015;52.23;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2016;54.95;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2017;62.13;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2018;60.74;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2019;58.82;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;BG;2020;56.03;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CH;2012;442.40;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2010;218.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2011;208.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2012;209.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2013;190.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2014;201.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2015;201.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2016;192.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2017;197.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2018;201.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2019;197.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2020;180.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;CZ;2021;191.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;DE;2010;3896.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;DE;2011;3762.83;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;DE;2012;3629.65;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_IND;FSW;DE;2013;3496.48;
