DATAFLOW,LAST UPDATE,freq,wat_proc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2005,19789.43,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2006,19479.61,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2007,20005.60,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2008,18632.00,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2009,19605.69,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2010,19605.69,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2011,18047.73,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2012,19767.74,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2013,20469.73,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2014,22986.21,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2015,18311.48,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2016,20975.21,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2017,18816.96,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2018,19063.00,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2019,20103.94,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2020,14595.42,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HR,2021,14824.90,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1970,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1975,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1980,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1985,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1989,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1990,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1991,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1992,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1993,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1994,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1995,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1996,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1997,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1998,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,1999,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2000,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2001,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2002,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2003,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2004,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2005,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2006,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2007,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2008,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2009,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2010,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2011,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2012,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2013,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2014,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2015,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2016,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2017,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2018,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2019,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2020,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,HU,2021,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1970,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1975,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1980,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1985,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1989,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1990,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1991,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1992,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1993,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1994,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1995,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1996,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1997,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1998,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,1999,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2000,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2001,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2002,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2003,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2004,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2005,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2006,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2007,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2008,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2009,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2010,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2011,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2012,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2013,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2014,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LI,2015,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1970,22883.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1975,19128.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1980,28723.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1985,22933.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1990,25053.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1991,19228.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1992,17137.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1993,20263.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1994,27541.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1995,21338.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1996,16432.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1997,16210.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1998,25018.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,1999,22530.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2000,21244.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2001,21565.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2002,20546.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2003,14718.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2004,20711.79,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2005,20982.33,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2006,17187.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2007,22796.40,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2008,19547.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2009,18128.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2010,25359.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2011,22320.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2012,20367.25,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2013,22426.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2014,15872.50,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2015,15581.90,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2016,20616.23,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2017,30732.99,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2018,19332.66,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2019,15451.83,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2020,13186.96,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LT,2021,15509.96,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1970,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1975,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1980,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1985,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1989,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1990,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1991,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1992,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1993,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1994,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1995,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1996,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1997,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1998,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,1999,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2000,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2001,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2002,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2003,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2004,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2005,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2006,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2007,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2008,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2009,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2010,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2011,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2012,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2013,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2014,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2015,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2016,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2017,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2018,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2019,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2020,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LU,2021,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1970,31880.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1980,41403.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1985,36991.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1989,40100.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1990,52596.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1991,38423.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1992,34654.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1993,33587.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1994,41279.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1995,37650.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1996,24048.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1997,36210.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1998,51230.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,1999,40630.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2000,30137.80,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2001,34341.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2002,32665.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2003,23143.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2004,35724.40,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2005,33747.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2006,26559.50,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2007,32070.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2008,33107.70,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2009,35923.80,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2010,41149.50,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2011,35879.70,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2012,40768.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2013,32944.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2014,21332.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2015,21168.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2016,28450.40,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2017,46543.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2018,25647.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2019,22834.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2020,26321.11,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,LV,2021,27199.89,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1970,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1975,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1980,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1985,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1989,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1990,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1991,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1992,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1993,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1994,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1995,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1996,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1997,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1998,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,1999,0.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2000,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2001,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2002,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2003,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2004,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2005,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2006,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2007,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2008,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2009,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2010,,z
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,OUTFL_SEA,MIO_M3,MK,2011,,z
