"Area Code","Area","Item Code","Item","Element Code","Element","Year Code","Year","Unit","Value","Flag"
211,Switzerland,366,Artichokes,5312,Area harvested,1986,1986,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1987,1987,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1988,1988,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1989,1989,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1990,1990,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1991,1991,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1992,1992,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1993,1993,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1994,1994,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1995,1995,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1996,1996,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1997,1997,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1998,1998,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,1999,1999,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,2000,2000,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,2001,2001,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,2002,2002,ha,,M
211,Switzerland,366,Artichokes,5312,Area harvested,2003,2003,ha,2.0,Im
211,Switzerland,366,Artichokes,5312,Area harvested,2004,2004,ha,1.0,Im
211,Switzerland,366,Artichokes,5312,Area harvested,2005,2005,ha,2.0,Im
211,Switzerland,366,Artichokes,5312,Area harvested,2006,2006,ha,3.0,Im
211,Switzerland,366,Artichokes,5312,Area harvested,2007,2007,ha,1.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2008,2008,ha,3.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2009,2009,ha,3.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2010,2010,ha,3.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2011,2011,ha,4.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2012,2012,ha,3.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2013,2013,ha,4.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2014,2014,ha,4.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2015,2015,ha,3.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2016,2016,ha,4.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2017,2017,ha,7.0,Im
211,Switzerland,366,Artichokes,5312,Area harvested,2018,2018,ha,6.0,
211,Switzerland,366,Artichokes,5312,Area harvested,2019,2019,ha,6.0,
211,Switzerland,366,Artichokes,5419,Yield,2003,2003,hg/ha,15000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2004,2004,hg/ha,10000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2005,2005,hg/ha,15000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2006,2006,hg/ha,40000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2007,2007,hg/ha,40000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2008,2008,hg/ha,10000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2009,2009,hg/ha,3333.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2010,2010,hg/ha,10000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2011,2011,hg/ha,10000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2012,2012,hg/ha,10000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2013,2013,hg/ha,12500.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2014,2014,hg/ha,12500.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2015,2015,hg/ha,20000.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2016,2016,hg/ha,7500.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2017,2017,hg/ha,4286.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2018,2018,hg/ha,1667.0,Fc
211,Switzerland,366,Artichokes,5419,Yield,2019,2019,hg/ha,6667.0,Fc
211,Switzerland,366,Artichokes,5510,Production,1961,1961,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1962,1962,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1963,1963,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1964,1964,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1965,1965,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1966,1966,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1967,1967,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1968,1968,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1969,1969,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1970,1970,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1971,1971,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1972,1972,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1973,1973,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1974,1974,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1975,1975,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1976,1976,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1977,1977,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1978,1978,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1979,1979,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1980,1980,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1981,1981,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1982,1982,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1983,1983,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1984,1984,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1985,1985,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1986,1986,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1987,1987,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1988,1988,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1989,1989,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1990,1990,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1991,1991,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1992,1992,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1993,1993,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1994,1994,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1995,1995,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1996,1996,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1997,1997,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1998,1998,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,1999,1999,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,2000,2000,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,2001,2001,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,2002,2002,tonnes,,M
211,Switzerland,366,Artichokes,5510,Production,2003,2003,tonnes,3.0,
211,Switzerland,366,Artichokes,5510,Production,2004,2004,tonnes,1.0,
211,Switzerland,366,Artichokes,5510,Production,2005,2005,tonnes,3.0,
211,Switzerland,366,Artichokes,5510,Production,2006,2006,tonnes,12.0,
211,Switzerland,366,Artichokes,5510,Production,2007,2007,tonnes,4.0,
211,Switzerland,366,Artichokes,5510,Production,2008,2008,tonnes,3.0,
211,Switzerland,366,Artichokes,5510,Production,2009,2009,tonnes,1.0,
211,Switzerland,366,Artichokes,5510,Production,2010,2010,tonnes,3.0,Im
211,Switzerland,366,Artichokes,5510,Production,2011,2011,tonnes,4.0,
211,Switzerland,366,Artichokes,5510,Production,2012,2012,tonnes,3.0,
211,Switzerland,366,Artichokes,5510,Production,2013,2013,tonnes,5.0,
211,Switzerland,366,Artichokes,5510,Production,2014,2014,tonnes,5.0,
211,Switzerland,366,Artichokes,5510,Production,2015,2015,tonnes,6.0,
211,Switzerland,366,Artichokes,5510,Production,2016,2016,tonnes,3.0,
211,Switzerland,366,Artichokes,5510,Production,2017,2017,tonnes,3.0,Im
211,Switzerland,366,Artichokes,5510,Production,2018,2018,tonnes,1.0,
211,Switzerland,366,Artichokes,5510,Production,2019,2019,tonnes,4.0,
211,Switzerland,367,Asparagus,5312,Area harvested,1961,1961,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1962,1962,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1963,1963,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1964,1964,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1965,1965,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1966,1966,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1967,1967,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1968,1968,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1969,1969,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1970,1970,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1971,1971,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1972,1972,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1973,1973,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1974,1974,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1975,1975,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1976,1976,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1977,1977,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1978,1978,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1979,1979,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1980,1980,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1981,1981,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1982,1982,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1983,1983,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1984,1984,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1985,1985,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1986,1986,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1987,1987,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1988,1988,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1989,1989,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1990,1990,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1991,1991,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1992,1992,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1993,1993,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1994,1994,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1995,1995,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1996,1996,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1997,1997,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1998,1998,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,1999,1999,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,2000,2000,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,2001,2001,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,2002,2002,ha,,M
211,Switzerland,367,Asparagus,5312,Area harvested,2003,2003,ha,90.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2004,2004,ha,105.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2005,2005,ha,124.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2006,2006,ha,169.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2007,2007,ha,184.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2008,2008,ha,192.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2009,2009,ha,202.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2010,2010,ha,248.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2011,2011,ha,333.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2012,2012,ha,336.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2013,2013,ha,332.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2014,2014,ha,371.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2015,2015,ha,380.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2016,2016,ha,413.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2017,2017,ha,397.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2018,2018,ha,393.0,
211,Switzerland,367,Asparagus,5312,Area harvested,2019,2019,ha,416.0,
211,Switzerland,367,Asparagus,5419,Yield,2003,2003,hg/ha,17778.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2004,2004,hg/ha,18762.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2005,2005,hg/ha,18468.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2006,2006,hg/ha,14320.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2007,2007,hg/ha,16957.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2008,2008,hg/ha,19375.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2009,2009,hg/ha,20297.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2010,2010,hg/ha,18952.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2011,2011,hg/ha,15315.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2012,2012,hg/ha,14911.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2013,2013,hg/ha,18464.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2014,2014,hg/ha,21698.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2015,2015,hg/ha,17868.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2016,2016,hg/ha,14794.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2017,2017,hg/ha,18186.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2018,2018,hg/ha,18117.0,Fc
211,Switzerland,367,Asparagus,5419,Yield,2019,2019,hg/ha,16010.0,Fc
211,Switzerland,367,Asparagus,5510,Production,1961,1961,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1962,1962,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1963,1963,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1964,1964,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1965,1965,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1966,1966,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1967,1967,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1968,1968,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1969,1969,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1970,1970,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1971,1971,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1972,1972,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1973,1973,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1974,1974,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1975,1975,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1976,1976,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1977,1977,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1978,1978,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1979,1979,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1980,1980,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1981,1981,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1982,1982,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1983,1983,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1984,1984,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1985,1985,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1986,1986,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1987,1987,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1988,1988,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1989,1989,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1990,1990,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1991,1991,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1992,1992,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1993,1993,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1994,1994,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1995,1995,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1996,1996,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1997,1997,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1998,1998,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,1999,1999,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,2000,2000,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,2001,2001,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,2002,2002,tonnes,,M
211,Switzerland,367,Asparagus,5510,Production,2003,2003,tonnes,160.0,
211,Switzerland,367,Asparagus,5510,Production,2004,2004,tonnes,197.0,
211,Switzerland,367,Asparagus,5510,Production,2005,2005,tonnes,229.0,
211,Switzerland,367,Asparagus,5510,Production,2006,2006,tonnes,242.0,
211,Switzerland,367,Asparagus,5510,Production,2007,2007,tonnes,312.0,
211,Switzerland,367,Asparagus,5510,Production,2008,2008,tonnes,372.0,
211,Switzerland,367,Asparagus,5510,Production,2009,2009,tonnes,410.0,
211,Switzerland,367,Asparagus,5510,Production,2010,2010,tonnes,470.0,
211,Switzerland,367,Asparagus,5510,Production,2011,2011,tonnes,510.0,
211,Switzerland,367,Asparagus,5510,Production,2012,2012,tonnes,501.0,
211,Switzerland,367,Asparagus,5510,Production,2013,2013,tonnes,613.0,
211,Switzerland,367,Asparagus,5510,Production,2014,2014,tonnes,805.0,
211,Switzerland,367,Asparagus,5510,Production,2015,2015,tonnes,679.0,
211,Switzerland,367,Asparagus,5510,Production,2016,2016,tonnes,611.0,
211,Switzerland,367,Asparagus,5510,Production,2017,2017,tonnes,722.0,
211,Switzerland,367,Asparagus,5510,Production,2018,2018,tonnes,712.0,
211,Switzerland,367,Asparagus,5510,Production,2019,2019,tonnes,666.0,
211,Switzerland,44,Barley,5312,Area harvested,1961,1961,ha,29310.0,
211,Switzerland,44,Barley,5312,Area harvested,1962,1962,ha,35250.0,
211,Switzerland,44,Barley,5312,Area harvested,1963,1963,ha,31992.0,
211,Switzerland,44,Barley,5312,Area harvested,1964,1964,ha,29992.0,
211,Switzerland,44,Barley,5312,Area harvested,1965,1965,ha,30697.0,
211,Switzerland,44,Barley,5312,Area harvested,1966,1966,ha,32040.0,
211,Switzerland,44,Barley,5312,Area harvested,1967,1967,ha,31079.0,
211,Switzerland,44,Barley,5312,Area harvested,1968,1968,ha,30105.0,
211,Switzerland,44,Barley,5312,Area harvested,1969,1969,ha,36708.0,
211,Switzerland,44,Barley,5312,Area harvested,1970,1970,ha,40860.0,
211,Switzerland,44,Barley,5312,Area harvested,1971,1971,ha,39470.0,
211,Switzerland,44,Barley,5312,Area harvested,1972,1972,ha,38960.0,
211,Switzerland,44,Barley,5312,Area harvested,1973,1973,ha,43730.0,
211,Switzerland,44,Barley,5312,Area harvested,1974,1974,ha,45920.0,
211,Switzerland,44,Barley,5312,Area harvested,1975,1975,ha,44697.0,
211,Switzerland,44,Barley,5312,Area harvested,1976,1976,ha,42390.0,
211,Switzerland,44,Barley,5312,Area harvested,1977,1977,ha,44140.0,
211,Switzerland,44,Barley,5312,Area harvested,1978,1978,ha,46320.0,
211,Switzerland,44,Barley,5312,Area harvested,1979,1979,ha,47780.0,
211,Switzerland,44,Barley,5312,Area harvested,1980,1980,ha,46111.0,
211,Switzerland,44,Barley,5312,Area harvested,1981,1981,ha,49780.0,
211,Switzerland,44,Barley,5312,Area harvested,1982,1982,ha,48220.0,
211,Switzerland,44,Barley,5312,Area harvested,1983,1983,ha,51340.0,
211,Switzerland,44,Barley,5312,Area harvested,1984,1984,ha,52170.0,
211,Switzerland,44,Barley,5312,Area harvested,1985,1985,ha,50512.0,
211,Switzerland,44,Barley,5312,Area harvested,1986,1986,ha,54720.0,
211,Switzerland,44,Barley,5312,Area harvested,1987,1987,ha,51080.0,
211,Switzerland,44,Barley,5312,Area harvested,1988,1988,ha,54370.0,
211,Switzerland,44,Barley,5312,Area harvested,1989,1989,ha,55480.0,
211,Switzerland,44,Barley,5312,Area harvested,1990,1990,ha,60036.0,
211,Switzerland,44,Barley,5312,Area harvested,1991,1991,ha,59350.0,
211,Switzerland,44,Barley,5312,Area harvested,1992,1992,ha,59700.0,
211,Switzerland,44,Barley,5312,Area harvested,1993,1993,ha,61550.0,
211,Switzerland,44,Barley,5312,Area harvested,1994,1994,ha,55150.0,
211,Switzerland,44,Barley,5312,Area harvested,1995,1995,ha,54681.0,
211,Switzerland,44,Barley,5312,Area harvested,1996,1996,ha,51059.0,
211,Switzerland,44,Barley,5312,Area harvested,1997,1997,ha,48115.0,
211,Switzerland,44,Barley,5312,Area harvested,1998,1998,ha,49020.0,
211,Switzerland,44,Barley,5312,Area harvested,1999,1999,ha,48941.0,
211,Switzerland,44,Barley,5312,Area harvested,2000,2000,ha,45741.0,
211,Switzerland,44,Barley,5312,Area harvested,2001,2001,ha,43845.0,
211,Switzerland,44,Barley,5312,Area harvested,2002,2002,ha,39161.0,
211,Switzerland,44,Barley,5312,Area harvested,2003,2003,ha,39368.0,
211,Switzerland,44,Barley,5312,Area harvested,2004,2004,ha,37401.0,
211,Switzerland,44,Barley,5312,Area harvested,2005,2005,ha,37689.0,
211,Switzerland,44,Barley,5312,Area harvested,2006,2006,ha,37138.0,
211,Switzerland,44,Barley,5312,Area harvested,2007,2007,ha,34874.0,
211,Switzerland,44,Barley,5312,Area harvested,2008,2008,ha,32958.0,
211,Switzerland,44,Barley,5312,Area harvested,2009,2009,ha,30891.0,
211,Switzerland,44,Barley,5312,Area harvested,2010,2010,ha,28949.0,
211,Switzerland,44,Barley,5312,Area harvested,2011,2011,ha,28336.0,
