STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Source of water,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2009,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2010,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2011,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2012,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2013,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2014,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2015,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2016,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2017,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2018,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2019,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,NF_IRR,Irrigation,M3,Cubic metres,NF,Non-freshwater,2020,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,1995,,4.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2000,,4.18,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2001,,3.09,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2002,,2.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2003,,3.28,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2004,,2.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2005,,2.19,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2006,,2.07,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2007,,2.32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2008,,2.26,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2009,,2.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2010,,2.08,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2011,,2.28,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2012,,2.03,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2013,,1.87,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2014,,1.41,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2015,,1.49,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2016,,1.81,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2017,,1.94,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2018,,2.24,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2019,,2.15,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2000,,6957.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2001,,6666.54,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2002,,6666.57,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2003,,6819.73,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2004,,6584.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2005,,5834.74,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2006,,5995.45,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2007,,5770.9,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2008,,5734.63,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2009,,5629.17,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2010,,5526.64,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2011,,4865.32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2012,,4670.71,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2013,,4440.25,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2014,,4284.25,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2015,,3531.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2016,,4191.63,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2017,,3956.38,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2018,,3695.53,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BEL,Belgium,A,Annual,SELF,Self- and other supply,M3,Cubic metres,SELF,Self- and other water supply,2019,,4019.62,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1990,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1992,,1.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1993,,0.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1994,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1995,,0.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1996,,1.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1997,,0.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1998,,0.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,1999,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2000,,0.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2001,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2002,,0.02,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2003,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2004,,0.43,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2005,,0.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2006,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2007,,0.47,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2008,,0.51,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2009,,0.34,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2010,,0.29,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2011,,0.29,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2012,,0.48,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2013,,0.42,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2014,,0.37,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2015,,0.32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2016,,0.34,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2017,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2018,,0.46,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2019,,0.34,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,NF_MANU,Manufacturing,M3,Cubic metres,NF,Non-freshwater,2020,,0.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2000,,0.12,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2001,,0.11,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2002,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2003,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2004,,0.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2005,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2006,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2007,,0.01,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2008,,0.01,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2009,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2010,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2011,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2012,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2013,,0.04,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2014,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2015,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2017,,0.19,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2018,,0.19,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2019,,0.19,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BGR,Bulgaria,A,Annual,SELF_HH,Households,M3,Cubic metres,SELF,Self- and other water supply,2020,,0.19,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2000,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2001,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2002,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2003,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,BRA,Brazil,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2004,,0,,A,Normal value,6,Millions,1,One
